OrderID;CompanyName;OrderDate;Country;Salesperson;CategoryName;Sale
10667;QUICK-Stop;07-09-2017;Austria;King;Dairy Products;1620
10667;Great Lakes Food Market;07-09-2017;Austria;King;Dairy Products;301
10668;Maison Dewey;10-09-2017;Germany;Davolio;Dairy Products;100
10668;Piccolo und mehr;10-09-2017;Germany;Davolio;Grains/Cereals;498,75
10668;Ocano Atlntico Ltda.;10-09-2017;Germany;Davolio;Meat/Poultry;96
10669;Eastern Connection;10-09-2017;Denmark;Fuller;Seafood;570
10670;Folk och f HB;11-09-2017;Germany;Peacock;Beverages;350
10670;Lehmanns Marktstand;11-09-2017;Germany;Peacock;Beverages;193,75
10670;Antonio Moreno Taquera;11-09-2017;Germany;Peacock;Grains/Cereals;288
10670;Lehmanns Marktstand;11-09-2017;Germany;Peacock;Seafood;720
10670;Richter Supermarkt;11-09-2017;Germany;Peacock;Seafood;750
10671;B's Beverages;12-09-2017;France;Davolio;Condiments;252,6
10671;B's Beverages;12-09-2017;France;Davolio;Confections;174,5
10671;QUICK-Stop;12-09-2017;France;Davolio;Confections;493
10672;Hanari Carnes;12-09-2017;Sweden;Dodsworth;Beverages;3952,5
10672;Kniglich Essen;12-09-2017;Sweden;Dodsworth;Dairy Products;258
10673;LILA-Supermercado;13-09-2017;Finland;Fuller;Beverages;276
10673;Lonesome Pine Restaurant;13-09-2017;Finland;Fuller;Confections;52,35
10673;Lazy K Kountry Store;13-09-2017;Finland;Fuller;Grains/Cereals;84
10674;Victuailles en stock;13-09-2017;UK;Peacock;Grains/Cereals;45
10675;Seven Seas Imports;14-09-2017;Germany;Buchanan;Meat/Poultry;328
10675;Toms Spezialitten;14-09-2017;Germany;Buchanan;Produce;697,5
10675;QUICK-Stop;14-09-2017;Germany;Buchanan;Seafood;397,5
10676;Godos Cocina Tpica;17-09-2017;Mexico;Fuller;Condiments;408,45
10676;Furia Bacalhau e Frutos do Mar;17-09-2017;Mexico;Fuller;Confections;64,4
10676;HILARION-Abastos;17-09-2017;Mexico;Fuller;Seafood;62
10677;Wartian Herkku;17-09-2017;Mexico;Davolio;Confections;936,9
10677;Ottilies Kseladen;17-09-2017;Mexico;Davolio;Dairy Products;20
10678;Save-a-lot Markets;18-09-2017;USA;King;Dairy Products;3800
10678;Simons bistro;18-09-2017;USA;King;Dairy Products;75
10678;Lehmanns Marktstand;18-09-2017;USA;King;Meat/Poultry;223,5
10678;Around the Horn;18-09-2017;USA;King;Seafood;1158
10679;Blondesddsl pre et fils;18-09-2017;France;Callahan;Dairy Products;660
10680;Frankenversand;19-09-2017;USA;Davolio;Confections;872,5
10680;Folk och f HB;19-09-2017;USA;Davolio;Dairy Products;250
10680;Reggiani Caseifici;19-09-2017;USA;Davolio;Grains/Cereals;560
10681;Ricardo Adocicados;20-09-2017;USA;Leverling;Confections;276
10681;Rattlesnake Canyon Grocery;20-09-2017;USA;Leverling;Confections;120
10681;Mre Paillarde;20-09-2017;USA;Leverling;Grains/Cereals;931
10682;Blondesddsl pre et fils;20-09-2017;Mexico;Leverling;Beverages;232,5
10682;Hungry Owl All-Night Grocers;20-09-2017;Mexico;Leverling;Condiments;68
10682;Galera del gastrnomo;20-09-2017;Mexico;Leverling;Dairy Products;75
10683;Rattlesnake Canyon Grocery;21-09-2017;France;Fuller;Grains/Cereals;63
10684;Mre Paillarde;21-09-2017;Germany;Leverling;Confections;380
10684;Ernst Handel;21-09-2017;Germany;Leverling;Dairy Products;1020
10684;Berglunds snabbkp;21-09-2017;Germany;Leverling;Seafood;368
10685;Antonio Moreno Taquera;24-09-2017;Brazil;Peacock;Confections;142,5
10685;Trail's Head Gourmet Provisioners;24-09-2017;Brazil;Peacock;Seafood;620
10685;Morgenstern Gesundkost;24-09-2017;Brazil;Peacock;Seafood;38,6
10686;Tortuga Restaurante;25-09-2017;Austria;Fuller;Confections;468,45
10686;Trail's Head Gourmet Provisioners;25-09-2017;Austria;Fuller;Meat/Poultry;1170
10687;B's Beverages;25-09-2017;Ireland;Dodsworth;Meat/Poultry;4850
10687;Let's Stop N Shop;25-09-2017;Ireland;Dodsworth;Meat/Poultry;1237,9
10687;Ottilies Kseladen;25-09-2017;Ireland;Dodsworth;Seafood;114
10688;Familia Arquibaldo;26-09-2017;Denmark;Peacock;Beverages;196
10688;Blauer See Delikatessen;26-09-2017;Denmark;Peacock;Produce;2736
10688;Wartian Herkku;26-09-2017;Denmark;Peacock;Seafood;558
10689;Blondesddsl pre et fils;26-09-2017;Sweden;Davolio;Beverages;630
10690;Wellington Importadora;27-09-2017;Brazil;Davolio;Condiments;390
10690;Reggiani Caseifici;27-09-2017;Brazil;Davolio;Grains/Cereals;760
10691;Que Delcia;28-09-2017;Germany;Fuller;Beverages;540
10691;QUICK-Stop;28-09-2017;Germany;Fuller;Beverages;1840
10691;Great Lakes Food Market;28-09-2017;Germany;Fuller;Condiments;466,8
10691;Mre Paillarde;28-09-2017;Germany;Fuller;Confections;2366,4
10691;Vaffeljernet;28-09-2017;Germany;Fuller;Meat/Poultry;4951,6
10692;Lehmanns Marktstand;28-09-2017;Germany;Peacock;Condiments;878
10693;Lehmanns Marktstand;01-10-2017;USA;Leverling;Dairy Products;1080
10693;Old World Delicatessen;01-10-2017;USA;Leverling;Meat/Poultry;582
10693;Ernst Handel;01-10-2017;USA;Leverling;Meat/Poultry;447
10693;White Clover Markets;01-10-2017;USA;Leverling;Seafood;225
10694;Piccolo und mehr;01-10-2017;Germany;Callahan;Beverages;750
10694;Rattlesnake Canyon Grocery;01-10-2017;Germany;Callahan;Dairy Products;1375
10694;B's Beverages;01-10-2017;Germany;Callahan;Produce;2700
10695;Hungry Coyote Import Store;02-10-2017;Finland;King;Beverages;90
10695;HILARION-Abastos;02-10-2017;Finland;King;Condiments;400
10695;Vaffeljernet;02-10-2017;Finland;King;Dairy Products;152
10696;Save-a-lot Markets;03-10-2017;USA;Callahan;Meat/Poultry;780
10696;Furia Bacalhau e Frutos do Mar;03-10-2017;USA;Callahan;Seafood;216
10697;Mre Paillarde;03-10-2017;Venezuela;Leverling;Beverages;162
10697;Tradio Hipermercados;03-10-2017;Venezuela;Leverling;Beverages;450
10697;Save-a-lot Markets;03-10-2017;Venezuela;Leverling;Confections;64,4
10697;Toms Spezialitten;03-10-2017;Venezuela;Leverling;Seafood;397,5
10698;Du monde entier;04-10-2017;Austria;Peacock;Beverages;120
10698;La maison d'Asie;04-10-2017;Austria;Peacock;Condiments;1368,25
10698;Wolski  Zajazd;04-10-2017;Austria;Peacock;Dairy Products;315
10698;Save-a-lot Markets;04-10-2017;Austria;Peacock;Meat/Poultry;312
10698;HILARION-Abastos;04-10-2017;Austria;Peacock;Meat/Poultry;1485,48
10699;Blauer See Delikatessen;04-10-2017;Germany;Leverling;Confections;114
10700;Wilman Kala;05-10-2017;USA;Leverling;Beverages;90
10700;Great Lakes Food Market;05-10-2017;USA;Leverling;Beverages;168
10700;Great Lakes Food Market;05-10-2017;USA;Leverling;Confections;500
10700;Mre Paillarde;05-10-2017;USA;Leverling;Dairy Products;1290
10701;Mre Paillarde;08-10-2017;Ireland;Hellstern;Beverages;630
10701;Laughing Bacchus Wine Cellars;08-10-2017;Ireland;Hellstern;Dairy Products;2310
10701;Island Trading;08-10-2017;Ireland;Hellstern;Dairy Products;430
10702;Ricardo Adocicados;08-10-2017;Germany;Peacock;Beverages;270
10702;Frankenversand;08-10-2017;Germany;Peacock;Condiments;60
10703;The Cracker Box;09-10-2017;Sweden;Hellstern;Beverages;95
10703;Ana Trujillo Emparedados y helados;09-10-2017;Sweden;Hellstern;Dairy Products;1925
10703;Berglunds snabbkp;09-10-2017;Sweden;Hellstern;Seafood;525
10704;Save-a-lot Markets;09-10-2017;Brazil;Hellstern;Beverages;157,5
10704;Blondesddsl pre et fils;09-10-2017;Brazil;Hellstern;Condiments;132
10704;Godos Cocina Tpica;09-10-2017;Brazil;Hellstern;Confections;306
10705;Kniglich Essen;10-10-2017;Venezuela;Dodsworth;Dairy Products;250
10705;La maison d'Asie;10-10-2017;Venezuela;Dodsworth;Dairy Products;128
10706;Die Wandernde Kuh;11-10-2017;USA;Callahan;Beverages;1104
10706;Ernst Handel;11-10-2017;USA;Callahan;Confections;349
10706;Folies gourmandes;11-10-2017;USA;Callahan;Dairy Products;440
10707;Magazzini Alimentari Riuniti;11-10-2017;UK;Peacock;Beverages;420
10707;Wartian Herkku;11-10-2017;UK;Peacock;Grains/Cereals;780
10707;Queen Cozinha;11-10-2017;UK;Peacock;Meat/Poultry;504
10708;LINO-Delicateses;12-10-2017;USA;Hellstern;Condiments;85,4
10708;Sant Gourmet;12-10-2017;USA;Hellstern;Seafood;95
10709;Die Wandernde Kuh;12-10-2017;Brazil;Davolio;Condiments;1600
10709;HILARION-Abastos;12-10-2017;Brazil;Davolio;Dairy Products;340
10709;Simons bistro;12-10-2017;Brazil;Davolio;Produce;1484
10710;Alfreds Futterkiste;15-10-2017;Italy;Davolio;Confections;46
10710;Wellington Importadora;15-10-2017;Italy;Davolio;Confections;47,5
10711;Hanari Carnes;16-10-2017;USA;Buchanan;Confections;110,4
10711;Hungry Owl All-Night Grocers;16-10-2017;USA;Buchanan;Meat/Poultry;3936
10711;Que Delcia;16-10-2017;USA;Buchanan;Seafood;405,3
10712;Ricardo Adocicados;16-10-2017;Ireland;Leverling;Grains/Cereals;1140
10712;Maison Dewey;16-10-2017;Ireland;Leverling;Meat/Poultry;98,4
10713;Familia Arquibaldo;17-10-2017;USA;Davolio;Confections;936,9
10713;Die Wandernde Kuh;17-10-2017;USA;Davolio;Seafood;558
10713;Gourmet Lanchonetes;17-10-2017;USA;Davolio;Seafood;1045
10713;Frankenversand;17-10-2017;USA;Davolio;Seafood;288
10714;Berglunds snabbkp;17-10-2017;USA;Buchanan;Beverages;570
10714;Reggiani Caseifici;17-10-2017;USA;Buchanan;Confections;475
10714;Great Lakes Food Market;17-10-2017;USA;Buchanan;Grains/Cereals;684
10714;Save-a-lot Markets;17-10-2017;USA;Buchanan;Meat/Poultry;1053
10714;QUICK-Stop;17-10-2017;USA;Buchanan;Seafood;159
10715;Queen Cozinha;18-10-2017;France;Leverling;Dairy Products;645
10715;Hungry Coyote Import Store;18-10-2017;France;Leverling;Seafood;651
10716;Hungry Owl All-Night Grocers;19-10-2017;Argentina;Peacock;Condiments;285
10716;Lonesome Pine Restaurant;19-10-2017;Argentina;Peacock;Confections;50
10716;Bon app';19-10-2017;Argentina;Peacock;Produce;371
10717;Furia Bacalhau e Frutos do Mar;19-10-2017;Germany;Davolio;Confections;320
10717;Lonesome Pine Restaurant;19-10-2017;Germany;Davolio;Dairy Products;900
10717;Richter Supermarkt;19-10-2017;Germany;Davolio;Meat/Poultry;111,75
10718;Ernst Handel;22-10-2017;Germany;Davolio;Confections;349
10718;Die Wandernde Kuh;22-10-2017;Germany;Davolio;Confections;986
10718;Simons bistro;22-10-2017;Germany;Davolio;Dairy Products;1368
10718;Frankenversand;22-10-2017;Germany;Davolio;Seafood;760
10719;France restauration;22-10-2017;USA;Callahan;Meat/Poultry;298
10719;Berglunds snabbkp;22-10-2017;USA;Callahan;Seafood;750
10719;Wilman Kala;22-10-2017;USA;Callahan;Seafood;77,67
10720;Island Trading;23-10-2017;Brazil;Callahan;Beverages;378
10720;Frankenversand;23-10-2017;Brazil;Callahan;Dairy Products;172
10721;Tortuga Restaurante;24-10-2017;Germany;Buchanan;Condiments;972,5
10722;Antonio Moreno Taquera;24-10-2017;USA;Callahan;Beverages;57
10722;Save-a-lot Markets;24-10-2017;USA;Callahan;Beverages;325,5
10722;Blondesddsl pre et fils;24-10-2017;USA;Callahan;Confections;562,5
10722;Old World Delicatessen;24-10-2017;USA;Callahan;Dairy Products;625
10723;Great Lakes Food Market;25-10-2017;USA;Leverling;Confections;468,45
10724;Antonio Moreno Taquera;25-10-2017;Canada;Callahan;Condiments;142,5
10724;Du monde entier;25-10-2017;Canada;Callahan;Seafood;496
10725;Ottilies Kseladen;26-10-2017;Brazil;Peacock;Grains/Cereals;28
10725;Gourmet Lanchonetes;26-10-2017;Brazil;Peacock;Meat/Poultry;144
10725;Piccolo und mehr;26-10-2017;Brazil;Peacock;Seafood;115,8
10726;Hungry Owl All-Night Grocers;29-10-2017;UK;Peacock;Condiments;550
10726;Vaffeljernet;29-10-2017;UK;Peacock;Dairy Products;105
10727;Berglunds snabbkp;29-10-2017;Italy;Fuller;Dairy Products;550
10727;Hanari Carnes;29-10-2017;Italy;Fuller;Grains/Cereals;380
10727;QUICK-Stop;29-10-2017;Italy;Fuller;Meat/Poultry;780
10728;Alfreds Futterkiste;30-10-2017;Brazil;Peacock;Dairy Products;510
10728;White Clover Markets;30-10-2017;Brazil;Peacock;Meat/Poultry;288
10728;QUICK-Stop;30-10-2017;Brazil;Peacock;Seafood;388,35
10728;Wilman Kala;30-10-2017;Brazil;Peacock;Seafood;110,4
10729;White Clover Markets;30-10-2017;Venezuela;Callahan;Beverages;900
10729;LINO-Delicateses;30-10-2017;Venezuela;Callahan;Confections;300
10729;Ernst Handel;30-10-2017;Venezuela;Callahan;Confections;650
10730;Morgenstern Gesundkost;31-10-2017;France;Buchanan;Condiments;210,5
10730;Save-a-lot Markets;31-10-2017;France;Buchanan;Confections;261,75
10730;Hungry Owl All-Night Grocers;31-10-2017;France;Buchanan;Dairy Products;37,5
10731;Alfreds Futterkiste;01-11-2017;Switzerland;King;Confections;400
10731;Folk och f HB;01-11-2017;Switzerland;King;Produce;1590
10732;Queen Cozinha;01-11-2017;France;Leverling;Beverages;360
10733;HILARION-Abastos;02-11-2017;Sweden;Davolio;Grains/Cereals;175
10733;Old World Delicatessen;02-11-2017;Sweden;Davolio;Produce;372
10733;Around the Horn;02-11-2017;Sweden;Davolio;Produce;912
10734;The Big Cheese;02-11-2017;Brazil;Fuller;Beverages;360
10734;Gourmet Lanchonetes;02-11-2017;Brazil;Fuller;Condiments;750
10734;Franchi S.p.A.;02-11-2017;Brazil;Fuller;Seafood;388,35
10735;Save-a-lot Markets;05-11-2017;USA;Hellstern;Condiments;570
10735;Hungry Owl All-Night Grocers;05-11-2017;USA;Hellstern;Condiments;26
10736;Save-a-lot Markets;06-11-2017;Ireland;Dodsworth;Beverages;155
10736;Save-a-lot Markets;06-11-2017;Ireland;Dodsworth;Condiments;842
10737;Bon app';06-11-2017;France;Fuller;Seafood;24
10737;Rancho grande;06-11-2017;France;Fuller;Seafood;115,8
10738;Frankenversand;07-11-2017;France;Fuller;Confections;52,35
10739;Kniglich Essen;07-11-2017;France;Leverling;Grains/Cereals;126
10739;Let's Stop N Shop;07-11-2017;France;Leverling;Seafood;114
10740;Que Delcia;08-11-2017;USA;Peacock;Beverages;630
10740;QUICK-Stop;08-11-2017;USA;Peacock;Grains/Cereals;532
10740;Save-a-lot Markets;08-11-2017;USA;Peacock;Produce;228
10740;White Clover Markets;08-11-2017;USA;Peacock;Seafood;380
10741;Mre Paillarde;09-11-2017;UK;Peacock;Beverages;285
10742;Familia Arquibaldo;09-11-2017;Canada;Leverling;Condiments;200
10742;Eastern Connection;09-11-2017;Canada;Leverling;Dairy Products;1700
10742;Reggiani Caseifici;09-11-2017;Canada;Leverling;Dairy Products;1218
10743;Queen Cozinha;12-11-2017;UK;Davolio;Seafood;336
10744;LINO-Delicateses;12-11-2017;Denmark;Hellstern;Seafood;920
10745;Bon app';13-11-2017;Germany;Dodsworth;Condiments;311,2
10745;Chop-suey Chinese;13-11-2017;Germany;Dodsworth;Dairy Products;2475
10745;Bon app';13-11-2017;Germany;Dodsworth;Dairy Products;243,6
10745;Berglunds snabbkp;13-11-2017;Germany;Dodsworth;Seafood;1500
10746;Gourmet Lanchonetes;14-11-2017;Switzerland;Davolio;Confections;443,7
10746;Let's Stop N Shop;14-11-2017;Switzerland;Davolio;Dairy Products;1440
10746;Hungry Owl All-Night Grocers;14-11-2017;Switzerland;Davolio;Grains/Cereals;392
10746;Vins et alcools Chevalier;14-11-2017;Switzerland;Davolio;Seafood;36
10747;Spcialits du monde;14-11-2017;Austria;Hellstern;Condiments;395,1
10747;Vins et alcools Chevalier;14-11-2017;Austria;Hellstern;Dairy Products;100
10747;White Clover Markets;14-11-2017;Austria;Hellstern;Dairy Products;1080
10747;Around the Horn;14-11-2017;Austria;Hellstern;Seafood;337,75
10748;Bottom-Dollar Markets;15-11-2017;USA;Leverling;Grains/Cereals;396
10748;Around the Horn;15-11-2017;USA;Leverling;Grains/Cereals;1064
10748;Vaffeljernet;15-11-2017;USA;Leverling;Seafood;736
10749;QUICK-Stop;15-11-2017;UK;Peacock;Beverages;180
10749;Chop-suey Chinese;15-11-2017;UK;Peacock;Dairy Products;330
10749;Piccolo und mehr;15-11-2017;UK;Peacock;Grains/Cereals;570
10750;Save-a-lot Markets;16-11-2017;Finland;Dodsworth;Dairy Products;1375
10750;Island Trading;16-11-2017;Finland;Dodsworth;Produce;116,25
10750;Wartian Herkku;16-11-2017;Finland;Dodsworth;Seafood;380
10751;Richter Supermarkt;19-11-2017;Switzerland;Leverling;Confections;374,76
10751;North/South;19-11-2017;Switzerland;Leverling;Confections;325
10751;Franchi S.p.A.;19-11-2017;Switzerland;Leverling;Seafood;776,7
10751;Magazzini Alimentari Riuniti;19-11-2017;Switzerland;Leverling;Seafood;225
10752;Bon app';19-11-2017;UK;Fuller;Beverages;144
10752;Split Rail Beer & Ale;19-11-2017;UK;Fuller;Dairy Products;108
10753;Save-a-lot Markets;20-11-2017;Italy;Leverling;Produce;50
10753;Richter Supermarkt;20-11-2017;Italy;Leverling;Seafood;38
10754;Ana Trujillo Emparedados y helados;20-11-2017;Italy;Hellstern;Seafood;55,2
10755;Maison Dewey;21-11-2017;France;Peacock;Confections;285
10755;Rattlesnake Canyon Grocery;21-11-2017;France;Peacock;Dairy Products;900
10755;Folk och f HB;21-11-2017;France;Peacock;Grains/Cereals;1140
10755;Folies gourmandes;21-11-2017;France;Peacock;Grains/Cereals;273
10756;Ernst Handel;22-11-2017;USA;Callahan;Confections;75
10756;QUICK-Stop;22-11-2017;USA;Callahan;Dairy Products;720
10756;Ottilies Kseladen;22-11-2017;USA;Callahan;Seafood;1312,5
10756;Suprmes dlices;22-11-2017;USA;Callahan;Seafood;380
10757;Around the Horn;22-11-2017;USA;Hellstern;Beverages;420
10757;Vaffeljernet;22-11-2017;USA;Hellstern;Confections;1479
10757;Hanari Carnes;22-11-2017;USA;Hellstern;Dairy Products;385
10757;Ernst Handel;22-11-2017;USA;Hellstern;Grains/Cereals;798
10758;Lehmanns Marktstand;23-11-2017;Switzerland;Leverling;Beverages;600
10758;Ernst Handel;23-11-2017;Switzerland;Leverling;Confections;624,6
10758;Folk och f HB;23-11-2017;Switzerland;Leverling;Grains/Cereals;420
10759;The Cracker Box;23-11-2017;Mexico;Leverling;Dairy Products;320
10760;Ernst Handel;26-11-2017;Belgium;Peacock;Beverages;1380
10760;Gourmet Lanchonetes;26-11-2017;Belgium;Peacock;Confections;168
10760;Berglunds snabbkp;26-11-2017;Belgium;Peacock;Confections;1756
10761;Morgenstern Gesundkost;27-11-2017;USA;Buchanan;Beverages;139,5
10761;LILA-Supermercado;27-11-2017;USA;Buchanan;Confections;490
10762;Wartian Herkku;27-11-2017;Sweden;Leverling;Beverages;288
10762;Cactus Comidas para llevar;27-11-2017;Sweden;Leverling;Confections;285
10762;Hanari Carnes;27-11-2017;Sweden;Leverling;Grains/Cereals;2280
10762;Magazzini Alimentari Riuniti;27-11-2017;Sweden;Leverling;Produce;1484
10763;GROSELLA-Restaurante;28-11-2017;France;Leverling;Beverages;90
10763;Queen Cozinha;28-11-2017;France;Leverling;Confections;400
10763;La maison d'Asie;28-11-2017;France;Leverling;Grains/Cereals;126
10764;QUICK-Stop;28-11-2017;Austria;Hellstern;Beverages;2340
10764;Folies gourmandes;28-11-2017;Austria;Hellstern;Condiments;200
10765;Gourmet Lanchonetes;29-11-2017;Germany;Leverling;Condiments;1684
10766;Frankenversand;30-11-2017;Germany;Peacock;Beverages;760
10766;Wolski  Zajazd;30-11-2017;Germany;Peacock;Confections;500
10766;Around the Horn;30-11-2017;Germany;Peacock;Produce;1050
10767;Que Delcia;30-11-2017;Belgium;Peacock;Grains/Cereals;28
10768;Ernst Handel;03-12-2017;UK;Leverling;Dairy Products;625
10768;HILARION-Abastos;03-12-2017;UK;Leverling;Dairy Products;510
10768;Drachenblut Delikatessen;03-12-2017;UK;Leverling;Dairy Products;258
10768;Island Trading;03-12-2017;UK;Leverling;Grains/Cereals;84
10769;Kniglich Essen;03-12-2017;Denmark;Leverling;Condiments;570
10769;Seven Seas Imports;03-12-2017;Denmark;Leverling;Confections;739,5
10769;Blido Comidas preparadas;03-12-2017;Denmark;Leverling;Grains/Cereals;105
10769;Simons bistro;03-12-2017;Denmark;Leverling;Seafood;289,5
10770;Wellington Importadora;04-12-2017;Brazil;Callahan;Dairy Products;315
10771;Seven Seas Imports;05-12-2017;Austria;Dodsworth;Dairy Products;344
10772;The Big Cheese;05-12-2017;Germany;Leverling;Dairy Products;1375
10772;Victuailles en stock;05-12-2017;Germany;Leverling;Meat/Poultry;2228,22
10773;Franchi S.p.A.;06-12-2017;Austria;Davolio;Beverages;54,25
10773;Old World Delicatessen;06-12-2017;Austria;Davolio;Dairy Products;875
10773;Wellington Importadora;06-12-2017;Austria;Davolio;Meat/Poultry;1287
10774;Laughing Bacchus Wine Cellars;06-12-2017;Sweden;Peacock;Condiments;850
10774;LINO-Delicateses;06-12-2017;Sweden;Peacock;Dairy Products;25
10775;Reggiani Caseifici;07-12-2017;USA;King;Beverages;42
10775;Ricardo Adocicados;07-12-2017;USA;King;Seafood;186
10776;Victuailles en stock;10-12-2017;Austria;Davolio;Dairy Products;200
10776;Save-a-lot Markets;10-12-2017;Austria;Davolio;Grains/Cereals;168
10776;Great Lakes Food Market;10-12-2017;Austria;Davolio;Produce;6360
10776;Kniglich Essen;10-12-2017;Austria;Davolio;Seafood;256,5
10777;Magazzini Alimentari Riuniti;10-12-2017;Brazil;King;Grains/Cereals;280
10778;Cactus Comidas para llevar;11-12-2017;Sweden;Leverling;Seafood;96,5
10779;Rattlesnake Canyon Grocery;11-12-2017;Germany;Leverling;Confections;349
10779;Split Rail Beer & Ale;11-12-2017;Germany;Leverling;Confections;986
10780;Trail's Head Gourmet Provisioners;11-12-2017;Venezuela;Fuller;Beverages;525
10780;LILA-Supermercado;11-12-2017;Venezuela;Fuller;Condiments;195
10781;Folk och f HB;12-12-2017;Finland;Fuller;Grains/Cereals;760
10781;Drachenblut Delikatessen;12-12-2017;Finland;Fuller;Meat/Poultry;22,35
10781;Blondesddsl pre et fils;12-12-2017;Finland;Fuller;Produce;350
10782;Bon app';12-12-2017;Argentina;Dodsworth;Dairy Products;12,5
10783;Rancho grande;13-12-2017;Brazil;Peacock;Beverages;1317,5
10783;Island Trading;13-12-2017;Brazil;Peacock;Dairy Products;125
10784;Tradio Hipermercados;13-12-2017;Italy;Peacock;Beverages;36
10784;Sant Gourmet;13-12-2017;Italy;Peacock;Dairy Products;1044
10784;La maison d'Asie;13-12-2017;Italy;Peacock;Seafood;570
10785;Ottilies Kseladen;13-12-2017;Venezuela;Davolio;Beverages;77,5
10785;Tradio Hipermercados;13-12-2017;Venezuela;Davolio;Seafood;310
10786;Alfreds Futterkiste;14-12-2017;Brazil;Callahan;Beverages;325,5
10786;Ernst Handel;14-12-2017;Brazil;Callahan;Condiments;1200
10786;Berglunds snabbkp;14-12-2017;Brazil;Callahan;Seafood;388,35
10787;LINO-Delicateses;14-12-2017;France;Fuller;Beverages;285
10787;Tradio Hipermercados;14-12-2017;France;Fuller;Meat/Poultry;2475,8
10788;LINO-Delicateses;17-12-2017;Germany;Davolio;Beverages;310
10788;Suprmes dlices;17-12-2017;Germany;Davolio;Confections;460
10789;Tortuga Restaurante;17-12-2017;France;Davolio;Beverages;270
10789;Victuailles en stock;17-12-2017;France;Davolio;Condiments;1317
10789;Piccolo und mehr;17-12-2017;France;Davolio;Confections;225
10789;QUICK-Stop;17-12-2017;France;Davolio;Seafood;1875
10790;Suprmes dlices;17-12-2017;Brazil;Hellstern;Grains/Cereals;760
10790;Save-a-lot Markets;17-12-2017;Brazil;Hellstern;Produce;90
10791;Consolidated Holdings;18-12-2017;Germany;Hellstern;Meat/Poultry;1733,06
10791;Kniglich Essen;18-12-2017;Germany;Hellstern;Seafood;193
10792;Victuailles en stock;18-12-2017;Poland;Davolio;Beverages;190
10792;Ricardo Adocicados;18-12-2017;Poland;Davolio;Confections;187,5
10792;Rattlesnake Canyon Grocery;18-12-2017;Poland;Davolio;Meat/Poultry;22,35
10793;Blauer See Delikatessen;19-12-2017;UK;Leverling;Grains/Cereals;56
10793;Ernst Handel;19-12-2017;UK;Leverling;Seafood;135,1
10794;Old World Delicatessen;19-12-2017;Brazil;Hellstern;Meat/Poultry;44,7
10794;Antonio Moreno Taquera;19-12-2017;Brazil;Hellstern;Produce;348,75
10795;Berglunds snabbkp;19-12-2017;Austria;Callahan;Confections;1134,25
10795;La corne d'abondance;19-12-2017;Austria;Callahan;Meat/Poultry;1365
10796;Frankenversand;20-12-2017;Venezuela;Leverling;Condiments;194,5
10796;France restauration;20-12-2017;Venezuela;Leverling;Confections;655,83
10796;White Clover Markets;20-12-2017;Venezuela;Leverling;Dairy Products;864
10796;Lehmanns Marktstand;20-12-2017;Venezuela;Leverling;Grains/Cereals;1163,75
10797;HILARION-Abastos;20-12-2017;Germany;King;Dairy Products;420
10798;Around the Horn;21-12-2017;UK;Fuller;Confections;98,6
10798;QUICK-Stop;21-12-2017;UK;Fuller;Dairy Products;348
10799;Berglunds snabbkp;21-12-2017;Germany;Dodsworth;Beverages;90
10799;Lonesome Pine Restaurant;21-12-2017;Germany;Dodsworth;Dairy Products;1375
10799;Queen Cozinha;21-12-2017;Germany;Dodsworth;Seafood;120
10800;Seven Seas Imports;21-12-2017;UK;Davolio;Dairy Products;1050
10800;Wolski  Zajazd;21-12-2017;UK;Davolio;Meat/Poultry;52,15
10800;Bon app';21-12-2017;UK;Davolio;Produce;530
10801;Godos Cocina Tpica;24-12-2017;Spain;Peacock;Meat/Poultry;1560
10801;Wilman Kala;24-12-2017;Spain;Peacock;Meat/Poultry;2475,8
10802;Godos Cocina Tpica;24-12-2017;Denmark;Peacock;Confections;246,5
10802;Berglunds snabbkp;24-12-2017;Denmark;Peacock;Meat/Poultry;1440
10802;Bon app';24-12-2017;Denmark;Peacock;Produce;1590
10802;Ricardo Adocicados;24-12-2017;Denmark;Peacock;Seafood;647,25
10803;QUICK-Stop;25-12-2017;Brazil;Peacock;Confections;220,8
10803;Wilman Kala;25-12-2017;Brazil;Peacock;Confections;210
10803;Folk och f HB;25-12-2017;Brazil;Peacock;Dairy Products;825
10804;Cactus Comidas para llevar;25-12-2017;UK;Hellstern;Confections;80
10804;Save-a-lot Markets;25-12-2017;UK;Hellstern;Produce;1094,4
10804;Lonesome Pine Restaurant;25-12-2017;UK;Hellstern;Seafood;1116
10805;Let's Stop N Shop;25-12-2017;USA;Fuller;Beverages;140
10805;Suprmes dlices;25-12-2017;USA;Fuller;Beverages;2635
10806;Hanari Carnes;26-12-2017;France;Leverling;Beverages;380
10806;Galera del gastrnomo;26-12-2017;France;Leverling;Condiments;42,1
10806;Godos Cocina Tpica;26-12-2017;France;Leverling;Produce;150
10807;Rattlesnake Canyon Grocery;26-12-2017;Italy;Peacock;Seafood;18,4
10808;Du monde entier;27-12-2017;USA;Fuller;Beverages;900
10808;Lehmanns Marktstand;27-12-2017;USA;Fuller;Grains/Cereals;760
10809;Maison Dewey;27-12-2017;Brazil;King;Grains/Cereals;140
10810;Kniglich Essen;27-12-2017;Canada;Fuller;Beverages;75
